sample_name,timestamp,time_iso,split,block,thread1_alarm,thread2_fault,fault_class_primary,thread3_agent,thread4_skill,skill_names,trigger_words,severity_score,rcf_score
SHIP500-B03-T02100,1765840301.413277,2025-12-15 23:11:41,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4386
SHIP500-B03-T02101,1765840313.6757164,2025-12-15 23:11:53,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4391
SHIP500-B03-T02102,1765840325.8919327,2025-12-15 23:12:05,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4381
SHIP500-B03-T02103,1765840338.084962,2025-12-15 23:12:18,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-DIAG-F06;SK-ACT-MAINT-PLAN,发电机综合故障诊断+维护计划编排技能,发电机;generator;综合报警,0.455,0.4326
SHIP500-B03-T02104,1765840350.3194375,2025-12-15 23:12:30,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.437
SHIP500-B03-T02105,1765840362.5387254,2025-12-15 23:12:42,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4334
SHIP500-B03-T02106,1765840374.755335,2025-12-15 23:12:54,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4352
SHIP500-B03-T02107,1765840386.959693,2025-12-15 23:13:06,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-DIAG-F06;SK-ACT-MAINT-PLAN,发电机综合故障诊断+维护计划编排技能,发电机;generator;综合报警,0.455,0.428
SHIP500-B03-T02108,1765840399.1439767,2025-12-15 23:13:19,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4318
SHIP500-B03-T02109,1765840411.3589294,2025-12-15 23:13:31,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4275
SHIP500-B03-T02110,1765840423.539959,2025-12-15 23:13:43,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4272
SHIP500-B03-T02111,1765840435.7199483,2025-12-15 23:13:55,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4321
SHIP500-B03-T02112,1765840447.926787,2025-12-15 23:14:07,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.426
SHIP500-B03-T02113,1765840460.1210551,2025-12-15 23:14:20,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4234
SHIP500-B03-T02114,1765840472.3260329,2025-12-15 23:14:32,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4229
SHIP500-B03-T02115,1765840484.5014975,2025-12-15 23:14:44,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4288
SHIP500-B03-T02116,1765840496.697269,2025-12-15 23:14:56,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4257
SHIP500-B03-T02117,1765840508.963846,2025-12-15 23:15:08,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4247
SHIP500-B03-T02118,1765840521.1523056,2025-12-15 23:15:21,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4214
SHIP500-B03-T02119,1765840533.3302536,2025-12-15 23:15:33,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.427
SHIP500-B03-T02120,1765840545.5085514,2025-12-15 23:15:45,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4239
SHIP500-B03-T02121,1765840557.690211,2025-12-15 23:15:57,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4295
SHIP500-B03-T02122,1765840569.924147,2025-12-15 23:16:09,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.428
SHIP500-B03-T02123,1765840582.1434786,2025-12-15 23:16:22,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4344
SHIP500-B03-T02124,1765840594.3359733,2025-12-15 23:16:34,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4324
SHIP500-B03-T02125,1765840606.541842,2025-12-15 23:16:46,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.4391
SHIP500-B03-T02126,1765840618.7495394,2025-12-15 23:16:58,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4391
SHIP500-B03-T02127,1765840630.950072,2025-12-15 23:17:10,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4313
SHIP500-B03-T02128,1765840643.1781695,2025-12-15 23:17:23,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4334
SHIP500-B03-T02129,1765840655.4051254,2025-12-15 23:17:35,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4394
SHIP500-B03-T02130,1765840667.6051605,2025-12-15 23:17:47,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4378
SHIP500-B03-T02131,1765840679.811968,2025-12-15 23:17:59,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.273,0.446
SHIP500-B03-T02132,1765840692.0231757,2025-12-15 23:18:12,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4494
SHIP500-B03-T02133,1765840704.229036,2025-12-15 23:18:24,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4502
SHIP500-B03-T02134,1765840716.4078667,2025-12-15 23:18:36,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.4551
SHIP500-B03-T02135,1765840728.6360738,2025-12-15 23:18:48,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.182,0.4888
SHIP500-B03-T02136,1765840740.8276763,2025-12-15 23:19:00,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.6438
SHIP500-B03-T02137,1765840753.0417702,2025-12-15 23:19:13,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6792
SHIP500-B03-T02138,1765840765.314545,2025-12-15 23:19:25,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6764
SHIP500-B03-T02139,1765840777.5169814,2025-12-15 23:19:37,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6817
SHIP500-B03-T02140,1765840789.7375948,2025-12-15 23:19:49,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6813
SHIP500-B03-T02141,1765840801.9564044,2025-12-15 23:20:01,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6788
SHIP500-B03-T02142,1765840814.1814537,2025-12-15 23:20:14,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6776
SHIP500-B03-T02143,1765840826.3545966,2025-12-15 23:20:26,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.676
SHIP500-B03-T02144,1765840838.542725,2025-12-15 23:20:38,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6784
SHIP500-B03-T02145,1765840850.781828,2025-12-15 23:20:50,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6801
SHIP500-B03-T02146,1765840862.9907,2025-12-15 23:21:02,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6784
SHIP500-B03-T02147,1765840875.1818511,2025-12-15 23:21:15,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6776
SHIP500-B03-T02148,1765840887.404422,2025-12-15 23:21:27,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6764
SHIP500-B03-T02149,1765840899.6047783,2025-12-15 23:21:39,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.6784
SHIP500-B03-T02150,1765840911.806302,2025-12-15 23:21:51,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.6784
SHIP500-B03-T02151,1765840924.0491345,2025-12-15 23:22:04,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6756
SHIP500-B03-T02152,1765840936.24683,2025-12-15 23:22:16,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.6772
SHIP500-B03-T02153,1765840948.4668822,2025-12-15 23:22:28,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6772
SHIP500-B03-T02154,1765840960.6683524,2025-12-15 23:22:40,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6776
SHIP500-B03-T02155,1765840972.842491,2025-12-15 23:22:52,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.6776
SHIP500-B03-T02156,1765840985.092065,2025-12-15 23:23:05,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.364,0.6797
SHIP500-B03-T02157,1765840997.2753265,2025-12-15 23:23:17,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.6833
SHIP500-B03-T02158,1765841009.4823909,2025-12-15 23:23:29,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.6866
SHIP500-B03-T02159,1765841021.6758685,2025-12-15 23:23:41,train,3,1 active fault alarms,F06 发电机综合故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6874
SHIP500-B03-T02160,1765841033.8559923,2025-12-15 23:23:53,train,3,2 active fault alarms,F06 发电机综合故障;F11 通讯/传感器故障,F06,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.182,0.6866
SHIP500-B03-T02166,1765841107.0471652,2025-12-15 23:25:07,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6728
SHIP500-B03-T02167,1765841119.2247708,2025-12-15 23:25:19,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6712
SHIP500-B03-T02170,1765841155.888055,2025-12-15 23:25:55,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6744
SHIP500-B03-T02171,1765841168.0796323,2025-12-15 23:26:08,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6708
SHIP500-B03-T02180,1765841277.92619,2025-12-15 23:27:57,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6527
SHIP500-B03-T02181,1765841290.130396,2025-12-15 23:28:10,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6519
SHIP500-B03-T02182,1765841302.337322,2025-12-15 23:28:22,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6472
SHIP500-B03-T02184,1765841326.756157,2025-12-15 23:28:46,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,research|科研智能体,SK-ACT-RES-EVO,算法分析与技能进化技能,分析;进化,0.091,0.6476
SHIP500-B03-T02190,1765841399.9532285,2025-12-15 23:29:59,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6354
SHIP500-B03-T02191,1765841412.1172364,2025-12-15 23:30:12,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6369
SHIP500-B03-T02198,1765841497.3606164,2025-12-15 23:31:37,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6316
SHIP500-B03-T02200,1765841521.783424,2025-12-15 23:32:01,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6343
SHIP500-B03-T02203,1765841558.411163,2025-12-15 23:32:38,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6358
SHIP500-B03-T02206,1765841595.0342958,2025-12-15 23:33:15,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6362
SHIP500-B03-T02207,1765841607.2361536,2025-12-15 23:33:27,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6346
SHIP500-B03-T02209,1765841631.6569874,2025-12-15 23:33:51,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.629
SHIP500-B03-T02212,1765841668.2266386,2025-12-15 23:34:28,train,3,1 active fault alarms,F11 通讯/传感器故障,F11,maintenance|维保智能体,SK-ACT-MAINT-PLAN,维护计划编排技能,维护;检修,0.091,0.6264
